time_s,freq_baseline_hz,freq_agc_hz
13.592265377562928,49.84171197706928,49.92762262442669
13.602267044507418,49.841712073235776,49.92770669274994
13.61226871145191,49.841712171049686,49.9277907271465
13.6222703783964,49.84171227043235,49.92787472758444
13.63227204534089,49.84171237130622,49.92795869403502
13.642273712285382,49.841712473594825,49.92804262647265
13.652275379229872,49.841712577222815,49.92812652487485
13.662277046174363,49.84171268211593,49.928210389222166
13.672278713118853,49.84171278820108,49.92829421949814
13.682280380063345,49.84171289540625,49.928378015689276
13.692282047007835,49.8417130036606,49.92846177778493
13.702283713952326,49.84171311289441,49.92854550577733
13.712285380896816,49.84171322303911,49.92862919966145
13.722287047841307,49.841713334027276,49.928712859435024
13.732288714785797,49.84171344579265,49.92879648509843
13.742290381730289,49.841713558270115,49.9288800766547
13.75229204867478,49.84171367139572,49.92896363410942
13.76229371561927,49.84171378510668,49.92904715747069
13.772295382563762,49.84171389934136,49.92913064674908
13.782297049508252,49.84171401403928,49.92921410195758
13.792298716452743,49.84171412914117,49.92929752311151
13.802300383397233,49.84171424458886,49.929380910228524
13.812302050341724,49.841714360325376,49.929464263328526
13.822303717286214,49.841714476294904,49.92954758243361
13.832305384230706,49.84171459244277,49.92963086756801
13.842307051175196,49.84171470871549,49.92971411875809
13.852308718119687,49.8417148250607,49.92979733603223
13.862310385064179,49.8417149414272,49.92988051942081
13.872312052008668,49.841715057764944,49.92996366895618
13.88231371895316,49.84171517402501,49.93004678467254
13.89231538589765,49.84171529015964,49.93012986660595
13.902317052842141,49.84171540612219,49.93021291479428
13.912318719786631,49.841715521867144,49.93029592927711
13.922320386731123,49.84171563735012,49.930378910095726
13.932322053675612,49.84171575252784,49.930461857293075
13.942323720620104,49.84171586735816,49.93054477091366
13.952325387564594,49.84171598180001,49.930627651003554
13.962327054509085,49.841716095813425,49.930710497610335
13.972328721453577,49.84171620935955,49.930793310783
13.982330388398067,49.84171632240058,49.93087609057199
13.992332055342558,49.841716434899816,49.93095883702906
14.002333722287048,49.841716546821594,49.9310415502073
14.01233538923154,49.84171665813133,49.93112423016105
14.02233705617603,49.84171676879547,49.93120687694589
14.032338723120521,49.841716878781526,49.93128949061855
14.04234039006501,49.841716988057996,49.93137207123689
14.052342057009502,49.84171709659444,49.931454618859874
14.062343723953992,49.84171720436141,49.93153713354748
14.072345390898484,49.841717311330456,49.93161961536071
14.082347057842973,49.84171741747413,49.93170206436151
14.092348724787465,49.84171752276595,49.931784480612734
14.102350391731957,49.8417176271804,49.93186686417812
14.112352058676446,49.84171773069295,49.93194921512224
14.122353725620938,49.84171783327997,49.93203153351043
14.132355392565428,49.841717934918826,49.93211381940882
14.14235705950992,49.84171803558775,49.932196072884224
14.152358726454409,49.841718135265936,49.932278294004135
14.1623603933989,49.84171823393344,49.93236048283668
14.17236206034339,49.84171833157123,49.9324426394506
14.182363727287882,49.841718428161144,49.93252476391518
14.192365394232372,49.84171852368588,49.93260685630025
14.202367061176863,49.841718618129015,49.93268891667609
14.212368728121355,49.84171871147494,49.93277094511349
14.222370395065845,49.841718803708886,49.932852941683606
14.232372062010336,49.841718894816914,49.93293490645803
14.242373728954826,49.84171898478585,49.93301683950867
14.252375395899318,49.84171907360336,49.93309874090777
14.262377062843807,49.841719161257856,49.933180610727845
14.272378729788299,49.84171924773854,49.9332624490417
14.282380396732789,49.841719333035336,49.933344255922336
14.29238206367728,49.84171941713894,49.933426031442956
14.30238373062177,49.84171950004077,49.93350777567694
14.312385397566262,49.84171958173295,49.93358948869778
14.322387064510753,49.84171966220831,49.933671170579096
14.332388731455243,49.84171974146038,49.933752821394584
14.342390398399735,49.84171981948335,49.93383444121799
14.352392065344224,49.84171989627208,49.93391603012308
14.362393732288716,49.8417199718221,49.93399758818362
14.372395399233206,49.84172004612955,49.93407911547337
14.382397066177697,49.841720119191216,49.934160612066
14.392398733122187,49.841720191004484,49.93424207803515
14.402400400066679,49.841720261567346,49.93432351345431
14.412402067011168,49.84172033087838,49.93440491839689
14.42240373395566,49.84172039893675,49.934486292936135
14.432405400900151,49.841720465742156,49.93456763714512
14.442407067844641,49.841720531294875,49.93464895109675
14.452408734789133,49.8417205955957,49.934730234863686
14.462410401733623,49.841720658645954,49.934811488518385
14.472412068678114,49.84172072044748,49.93489271213305
14.482413735622604,49.84172078100262,49.93497390577961
14.492415402567095,49.84172084031418,49.9350550695297
14.502417069511585,49.84172089838547,49.93513620345467
14.512418736456077,49.84172095522024,49.93521730762551
14.522420403400567,49.841721010822695,49.935298382112904
14.532422070345058,49.84172106519749,49.93537942698716
14.542423737289548,49.84172111834969,49.93546044231822
14.55242540423404,49.84172117028479,49.93554142817562
14.562427071178531,49.841721221008676,49.935622384628516
14.57242873812302,49.841721270527614,49.935703311745634
14.582430405067512,49.84172131884828,49.93578420959526
14.592432072012002,49.84172136597769,49.935865078245264
14.602433738956494,49.84172141192322,49.935945917763014
14.612435405900984,49.841721456692596,49.93602672821543
14.622437072845475,49.84172150029387,49.936107509668965
14.632438739789965,49.84172154273544,49.93618826218954
14.642440406734456,49.84172158402598,49.9362689858426
14.652442073678946,49.84172162417449,49.93634968069307
14.662443740623438,49.84172166319024,49.93643034680534
14.67244540756793,49.841721701082804,49.93651098424326
14.68244707451242,49.841721737861995,49.93659159307017
14.69244874145691,49.841721773537905,49.9366721733488
14.7024504084014,49.841721808120866,49.93675272514138
14.712452075345892,49.84172184162144,49.93683324850952
14.722453742290382,49.84172187405044,49.93691374351429
14.732455409234873,49.84172190541887,49.93699421021615
14.742457076179363,49.84172193573796,49.937074648674994
14.752458743123855,49.84172196501911,49.9371550589501
14.762460410068345,49.84172199327396,49.93723544110016
14.772462077012836,49.841722020514275,49.93731579518325
14.782463743957328,49.84172204675201,49.93739612125684
14.792465410901817,49.8417220719993,49.937476419377774
14.802467077846309,49.841722096268406,49.93755668960229
14.812468744790799,49.84172211957174,49.937636931986
14.82247041173529,49.841722141921856,49.93771714658387
14.83247207867978,49.84172216333142,49.93779733345026
14.842473745624272,49.84172218381323,49.93787749263889
14.852475412568761,49.84172220338018,49.93795762420283
14.862477079513253,49.84172222204527,49.93803772819454
14.872478746457743,49.8417222398216,49.9381178046658
14.882480413402234,49.84172225672234,49.9381978536678
14.892482080346724,49.841722272760755,49.93827787525105
14.902483747291216,49.84172228795016,49.93835786946544
14.912485414235707,49.84172230230396,49.9384378363602
14.922487081180197,49.84172231583558,49.93851777598393
14.932488748124689,49.84172232855852,49.9385976883846
14.942490415069178,49.841722340486314,49.93867757360949
14.95249208201367,49.84172235163253,49.93875743170529
14.96249374895816,49.84172236201075,49.93883726271803
14.972495415902651,49.8417223716346,49.93891706669311
14.982497082847141,49.84172238051771,49.93899684367526
14.992498749791633,49.84172238867372,49.93907659370863
15.002500416736122,49.84172239611626,49.93915631683667
15.012502083680614,49.84172240285897,49.93923601310227
15.022503750625106,49.84172240891547,49.93931568254762
15.032505417569595,49.84172241429939,49.93939532521435
15.042507084514087,49.8417224190243,49.939474941143416
15.052508751458577,49.84172242310376,49.93955453037517
15.062510418403068,49.841722426551314,49.93963409294936
15.072512085347558,49.841722429380454,49.93971362890511
15.08251375229205,49.84172243160462,49.93979313828093
15.09251541923654,49.84172243323723,49.93987262111473
15.102517086181031,49.841722434291626,49.939952077443834
15.11251875312552,49.841722434781104,49.94003150730493
15.122520420070012,49.8417224347189,49.940110910734155
15.132522087014504,49.841722434118196,49.940190287767024
15.142523753958994,49.84172243299207,49.94026963843849
15.152525420903485,49.84172243135357,49.94034896278292
15.162527087847975,49.84172242921562,49.94042826083411
15.172528754792467,49.84172242659111,49.9405075326253
15.182530421736956,49.841722423492804,49.94058677818912
15.192532088681448,49.841722419933404,49.94066599755771
15.202533755625938,49.841722415925496,49.940745190762605
15.21253542257043,49.841722411481605,49.94082435783482
15.222537089514919,49.84172240661411,49.94090349880482
15.23253875645941,49.84172240133533,49.94098261370255
15.2425404234039,49.841722395657456,49.9410617025574
15.252542090348392,49.841722389592576,49.94114076539826
15.262543757292883,49.841722383152664,49.94121980225349
15.272545424237373,49.84172237634959,49.941298813150965
15.282547091181865,49.84172236919508,49.94137779811802
15.292548758126355,49.841722361700796,49.94145675718153
15.302550425070846,49.84172235387822,49.94153569036784
15.312552092015336,49.841722345738745,49.94161459770285
15.322553758959828,49.84172233729362,49.94169347921197
15.332555425904317,49.84172232855397,49.94177233492013
15.342557092848809,49.84172231953082,49.941851164851805
15.352558759793299,49.841722310235006,49.941929969031015
15.36256042673779,49.84172230067729,49.94200874748132
15.372562093682282,49.84172229086826,49.94208750022583
15.382563760626772,49.84172228081839,49.942166227287274
15.392565427571263,49.84172227053799,49.94224492868788
15.402567094515753,49.84172226003726,49.9423236044495
15.412568761460244,49.84172224932624,49.942402254593546
15.422570428404734,49.84172223841484,49.94248087914105
15.432572095349226,49.841722227312815,49.942559478112614
15.442573762293716,49.8417222160298,49.94263805152846
15.452575429238207,49.84172220457525,49.94271659940845
15.462577096182697,49.84172219295851,49.94279512177201
15.472578763127188,49.84172218118875,49.94287361863824
15.48258043007168,49.841722169275016,49.94295209002586
