time_s,freq_hz,mode,battery_mw,soc_mwh
33.44,49.94009441459815,RECOVERY,2.9654407414547714,500.5761794298656
33.45,49.94016916212655,RECOVERY,2.9381646590989803,500.5761707297606
33.46,49.94024389402526,RECOVERY,2.910968752709853,500.5761621101845
33.47,49.94031861029564,RECOVERY,2.8838529750689164,500.5761535709001
33.480000000000004,49.94039331093908,RECOVERY,2.8568172789703645,500.5761451116702
33.49,49.940467995956936,RECOVERY,2.829861617228775,500.57613673225785
33.5,49.94054266535061,RECOVERY,2.8029859426611545,500.57612843242623
33.51,49.940617319121486,RECOVERY,2.7761902081074927,500.5761202119386
33.52,49.940691957270964,RECOVERY,2.7494743664128696,500.57611207055834
33.53,49.94076657980046,RECOVERY,2.7228383704351957,500.5761040080491
33.54,49.940841186711395,RECOVERY,2.6962821730452426,500.57609602417455
33.55,49.94091577800523,RECOVERY,2.6698057271166022,500.5760881186986
33.56,49.94099035368341,RECOVERY,2.6434089855384184,500.57608029138515
33.57,49.94106491374744,RECOVERY,2.6170919012028593,500.57607254199837
33.58,49.94113945819881,RECOVERY,2.590854427015283,500.57606487030256
33.59,49.94121398703907,RECOVERY,2.5646965158818156,500.5760572760621
33.6,49.94128850026976,RECOVERY,2.53861812072198,500.57604975904155
33.61,49.9413629978925,RECOVERY,2.5126191944513905,500.5760423190056
33.62,49.94143747990888,RECOVERY,2.4866996900017875,500.576034955719
33.63,49.94151194632057,RECOVERY,2.4608595603013357,500.57602766894684
33.64,49.94158639712924,RECOVERY,2.4350987582896355,500.57602045845414
33.65,49.94166083233664,RECOVERY,2.4094172369030997,500.57601332400617
33.660000000000004,49.9417352519445,RECOVERY,2.3838149490898783,500.5760062653683
33.67,49.941809655954636,RECOVERY,2.358291847795324,500.57599928230604
33.68,49.94188404436889,RECOVERY,2.332847885967121,500.5759923745851
33.69,49.94195841718913,RECOVERY,2.307483016565174,500.57598554197125
33.7,49.942032774417285,RECOVERY,2.2821971925399596,500.5759787842305
33.71,49.94210711605532,RECOVERY,2.256990366854561,500.5759721011288
33.72,49.94218144210525,RECOVERY,2.2318624924655444,500.5759654924325
33.730000000000004,49.94225575256913,RECOVERY,2.20681352234005,500.57595895790786
33.74,49.942330047449076,RECOVERY,2.1818434094391996,500.5759524973214
33.75,49.94240432674724,RECOVERY,2.156952106730332,500.5759461104398
33.76,49.942478590465825,RECOVERY,2.1321395671800656,500.57593979702983
33.77,49.9425528386071,RECOVERY,2.1074057437569342,500.5759335568584
33.78,49.942627071173355,RECOVERY,2.082750589436346,500.57592738969254
33.79,49.942701288166965,RECOVERY,2.0581740571866547,500.57592129529945
33.8,49.94277548959035,RECOVERY,2.033676099978914,500.57591527344647
33.81,49.94284967544597,RECOVERY,2.009256670794121,500.5759093239011
33.82,49.94292384573636,RECOVERY,1.984915722602401,500.5759034464309
33.83,49.942998000464094,RECOVERY,1.960653208384347,500.5758976408037
33.84,49.943072139631816,RECOVERY,1.9364690811172725,500.5758919067873
33.85,49.94314626324222,RECOVERY,1.912363293782476,500.5758862441498
33.86,49.943220371298054,RECOVERY,1.8883357993631829,500.5758806526593
33.87,49.94329446380213,RECOVERY,1.8643865508425275,500.57587513208415
33.88,49.94336854075734,RECOVERY,1.840515501201576,500.57586968219283
33.89,49.943442602166584,RECOVERY,1.8167226034356259,500.57586430275387
33.9,49.94351664803287,RECOVERY,1.7930078105293121,500.57585899353603
33.910000000000004,49.94359067835924,RECOVERY,1.7693710754752137,500.5758537543082
33.92,49.94366469314882,RECOVERY,1.7458123512672803,500.5758485848393
33.93,49.943738692404764,RECOVERY,1.7223315909033967,500.57584348489854
33.94,49.94381267613032,RECOVERY,1.6989287473811658,500.5758384542552
33.95,49.94388664432878,RECOVERY,1.6756037737049645,500.57583349267867
33.96,49.94396059700349,RECOVERY,1.6523566228817221,500.5758285999386
33.97,49.94403453415788,RECOVERY,1.6291872479190055,500.57582377580457
33.980000000000004,49.94410845579542,RECOVERY,1.606095601832011,500.5758190200465
33.99,49.94418236191967,RECOVERY,1.5830816376349648,500.5758143324343
34.0,49.94425625253422,RECOVERY,1.5601453083547152,500.57580971273813
34.01,49.94433012764274,RECOVERY,1.5372865670111429,500.57580516072824
34.02,49.94440398724897,RECOVERY,1.5145053666395243,500.57580067617505
34.03,49.94447783135669,RECOVERY,1.4918016602732167,500.5757962588491
34.04,49.94455165996976,RECOVERY,1.4691754009571132,500.575791908521
34.05,49.944625473092096,RECOVERY,1.4466265417370094,500.5757876249616
34.06,49.944699270727675,RECOVERY,1.4241550356664607,500.57578340794186
34.07,49.94477305288055,RECOVERY,1.401760835802748,500.57577925723285
34.08,49.9448468195548,RECOVERY,1.3794438952200945,500.57577517260586
34.09,49.94492057075461,RECOVERY,1.3572041669841282,500.5757711538322
34.1,49.944994306484205,RECOVERY,1.33504160418015,500.5757672006834
34.11,49.94506802674786,RECOVERY,1.3129561598983543,500.5757633129311
34.12,49.94514173154994,RECOVERY,1.2909477872341686,500.5757594903471
34.13,49.94521542089483,RECOVERY,1.269016439297039,500.57575573270327
34.14,49.94528909478703,RECOVERY,1.2471620691980045,500.5757520397717
34.15,49.94536275323106,RECOVERY,1.2253846300605953,500.57574841132464
34.160000000000004,49.94543639623149,RECOVERY,1.2036840750252442,500.5757448471344
34.17,49.945510023793005,RECOVERY,1.1820603572286228,500.5757413469734
34.18,49.94558363592029,RECOVERY,1.1605134298290682,500.57573791061435
34.19,49.945657232618125,RECOVERY,1.1390432459921944,500.57573453783
34.2,49.94573081389132,RECOVERY,1.1176497588953545,500.5757312283932
34.21,49.94580437974478,RECOVERY,1.0963329217258548,500.57572798207696
34.22,49.945877930183435,RECOVERY,1.0750926876833073,500.5757247986545
34.230000000000004,49.94595146521229,RECOVERY,1.0539290099819392,500.57572167789914
34.24,49.9460249848364,RECOVERY,1.0328418418467578,500.57571861958434
34.25,49.94609848906087,RECOVERY,1.0118311365179087,500.57571562348363
34.26,49.94617197789088,RECOVERY,0.990896847248888,500.5757126893708
34.27,49.94624545133165,RECOVERY,0.9700389273027843,500.5757098170197
34.28,49.946318909388445,RECOVERY,0.949257329966661,500.5757070062043
34.29,49.946392352066624,RECOVERY,0.9285520085296547,500.57570425669877
34.300000000000004,49.94646577937154,RECOVERY,0.9079229163113485,500.5757015682774
34.31,49.946539191308666,RECOVERY,0.8873700066319752,500.5756989407146
34.32,49.946612587883465,RECOVERY,0.866893232840631,500.57569637378487
34.33,49.946685969101495,RECOVERY,0.8464925482936088,500.57569386726294
34.34,49.94675933496835,RECOVERY,0.8261679063685579,500.5756914209237
34.35,49.94683268548967,RECOVERY,0.8059192604607306,500.57568903454205
34.36,49.94690602067115,RECOVERY,0.7857465639812637,500.5756867078931
34.37,49.94697934051854,RECOVERY,0.7656497703613317,500.5756844407522
34.38,49.94705264503763,RECOVERY,0.7456288330484702,500.5756822328946
34.39,49.94712593423426,RECOVERY,0.725683705512632,500.5756800840959
34.4,49.94719920811433,RECOVERY,0.7058143412367324,500.5756779941317
34.410000000000004,49.947272466683756,RECOVERY,0.6860206937323156,500.57567596277784
34.42,49.94734570994854,RECOVERY,0.6663027165224266,500.57567398981024
34.43,49.947418937914705,RECOVERY,0.6466603631572011,500.575672075005
34.44,49.94749215058832,RECOVERY,0.6270935872044795,500.5756702181383
34.45,49.947565347975505,RECOVERY,0.60760234225196,500.57566841898654
34.46,49.94763853008242,RECOVERY,0.5881865819130745,500.5756666773261
34.47,49.94771169691527,RECOVERY,0.5688462598214911,500.57566499293375
34.480000000000004,49.9477848484803,RECOVERY,0.5495813296313423,500.57566336558614
34.49,49.9478579847838,RECOVERY,0.5303917450230394,500.57566179506017
34.5,49.9479311058321,RECOVERY,0.5112774596978357,500.5756602811329
34.51,49.948004211631556,RECOVERY,0.4922384273817496,500.57565882358153
34.52,49.94807730218859,RECOVERY,0.4732746018238861,500.5756574221833
34.53,49.94815037750964,RECOVERY,0.4543859367966302,500.57565607671575
34.54,49.9482234376012,RECOVERY,0.43557238609949483,500.57565478695636
34.550000000000004,49.948296482469786,RECOVERY,0.41683390355560734,500.57565355268287
34.56,49.94836951212195,RECOVERY,0.3981704430155284,500.57565237367317
34.57,49.94844252656429,RECOVERY,0.3795819583519612,500.57565124970523
34.58,49.94851552580346,RECOVERY,0.3610684034617781,500.5756501805572
34.59,49.94858850984608,RECOVERY,0.34262973227875704,500.5756491660073
34.6,49.94866147869889,RECOVERY,0.32426589875033135,500.57564820583394
34.61,49.94873443236859,RECOVERY,0.3059768568611027,500.5756472998157
34.62,49.948807370861964,RECOVERY,0.28776256061508426,500.57564644773123
34.63,49.9488802941858,RECOVERY,0.26962296405010966,500.57564564935933
34.64,49.94895320234692,RECOVERY,0.2515580212290683,500.57564490447896
34.65,49.94902609535219,RECOVERY,0.2335676862435995,500.5756442128692
34.660000000000004,49.949098973208486,RECOVERY,0.21565191321421653,500.5756435743092
34.67,49.94917183592274,RECOVERY,0.19781065628695815,500.5756429885784
34.68,49.949244683501874,RECOVERY,0.18004386964568805,500.57564245545626
34.69,49.94931751595288,RECOVERY,0.16235150749309804,500.57564197472243
34.7,49.949390333282736,RECOVERY,0.14473352406991155,500.57564154615665
34.71,49.94946313549848,RECOVERY,0.12718987364116466,500.5756411695388
34.72,49.94953592260716,RECOVERY,0.10972051050664478,500.57564084464894
34.730000000000004,49.949608694615854,RECOVERY,0.092325388992436,500.57564057126723
34.74,49.94968145153165,RECOVERY,0.07500446345955215,500.5756403491739
34.75,49.94975419336168,RECOVERY,0.05775768829891345,500.57564017814946
34.76,49.949826920113075,RECOVERY,0.04058501793146989,500.57564005797445
34.77,49.94989963179302,RECOVERY,0.023486406808324835,500.5756399884296
34.78,49.94997232840869,RECOVERY,0.006461809419161108,500.57563996929576
34.79,49.95004500996731,ARBITRAGE,-150.0,500.57603084429576
34.800000000000004,49.949765861814576,ARBITRAGE,-150.0,500.57642171929575
34.81,49.94948738583545,ARBITRAGE,-150.0,500.57681259429575
34.82,49.949209730901536,ARBITRAGE,-150.0,500.57720346929574
34.83,49.94893304281652,ARBITRAGE,-150.0,500.57759434429573
34.84,49.948657464148326,ARBITRAGE,-150.0,500.5779852192957
34.85,49.94838313409936,ARBITRAGE,-150.0,500.5783760942957
34.86,49.94811018840807,ARBITRAGE,-150.0,500.5787669692957
34.87,49.94783875927629,ARBITRAGE,-150.0,500.5791578442957
34.88,49.947568975317466,ARBITRAGE,-150.0,500.5795487192957
34.89,49.947300961522586,ARBITRAGE,-150.0,500.5799395942957
34.9,49.94703483924012,ARBITRAGE,-150.0,500.5803304692957
34.910000000000004,49.946770726167955,ARBITRAGE,-150.0,500.5807213442957
34.92,49.946508736354964,ARBITRAGE,-150.0,500.5811122192957
34.93,49.946248980210605,ARBITRAGE,-150.0,500.58150309429567
34.94,49.945991564521215,ARBITRAGE,-150.0,500.58189396929566
34.95,49.94573659247169,ARBITRAGE,-150.0,500.58228484429566
34.96,49.945484163671864,ARBITRAGE,-150.0,500.58267571929565
34.97,49.94523437418651,ARBITRAGE,-150.0,500.58306659429564
34.980000000000004,49.944987316568636,ARBITRAGE,-150.0,500.58345746929564
34.99,49.94474307989529,ARBITRAGE,-150.0,500.58384834429563
35.0,49.944501749805575,ARBITRAGE,-150.0,500.5842392192956
35.01,49.94426340854053,ARBITRAGE,-150.0,500.5846300942956
35.02,49.944028134984485,ARBITRAGE,-150.0,500.5850209692956
35.03,49.94379600470772,ARBITRAGE,-150.0,500.5854118442956
35.04,49.943567090010184,ARBITRAGE,-150.0,500.5858027192956
35.050000000000004,49.94334145996613,ARBITRAGE,-150.0,500.5861935942956
35.06,49.94311918046948,ARBITRAGE,-150.0,500.5865844692956
35.07,49.94290031427987,ARBITRAGE,-150.0,500.5869753442956
35.08,49.94268492106912,ARBITRAGE,-150.0,500.5873662192956
35.09,49.942473057468305,ARBITRAGE,-150.0,500.58775709429557
35.1,49.942264777115,ARBITRAGE,-150.0,500.58814796929556
35.11,49.94206013070097,ARBITRAGE,-150.0,500.58853884429556
35.12,49.941859166020066,ARBITRAGE,-150.0,500.58892971929555
35.13,49.94166192801626,ARBITRAGE,-150.0,500.58932059429554
35.14,49.94146845883187,ARBITRAGE,-150.0,500.58971146929554
35.15,49.94127879785591,ARBITRAGE,-150.0,500.59010234429553
35.160000000000004,49.941092981772464,ARBITRAGE,-150.0,500.5904932192955
35.17,49.940911044609145,ARBITRAGE,-150.0,500.5908840942955
35.18,49.94073301778555,ARBITRAGE,-150.0,500.5912749692955
35.19,49.94055893016166,ARBITRAGE,-150.0,500.5916658442955
35.2,49.940388808086325,ARBITRAGE,-150.0,500.5920567192955
35.21,49.9402226754455,ARBITRAGE,-150.0,500.5924475942955
35.22,49.94006055371059,ARBITRAGE,-150.0,500.5928384692955
35.230000000000004,49.93990246198653,ARBITRAGE,-150.0,500.5932293442955
35.24,49.93974841705985,ARBITRAGE,-150.0,500.5936202192955
35.25,49.939598433446584,ARBITRAGE,-150.0,500.59401109429547
35.26,49.93945252343994,ARBITRAGE,-150.0,500.59440196929546
35.27,49.93931069715789,ARBITRAGE,-150.0,500.59479284429545
35.28,49.93917296259053,ARBITRAGE,-150.0,500.59518371929545
35.29,49.939039325647244,ARBITRAGE,-150.0,500.59557459429544
35.300000000000004,49.9389097902036,ARBITRAGE,-150.0,500.59596546929544
35.31,49.938784358148105,ARBITRAGE,-150.0,500.59635634429543
35.32,49.9386630294286,ARBITRAGE,-150.0,500.5967472192954
35.33,49.93854580209848,ARBITRAGE,-150.0,500.5971380942954
35.34,49.938432672362616,ARBITRAGE,-150.0,500.5975289692954
35.35,49.93832363462294,ARBITRAGE,-150.0,500.5979198442954
35.36,49.93821868152379,ARBITRAGE,-150.0,500.5983107192954
35.37,49.93811780399696,ARBITRAGE,-150.0,500.5987015942954
35.38,49.9380209913063,ARBITRAGE,-150.0,500.5990924692954
35.39,49.937928231092194,ARBITRAGE,-150.0,500.5994833442954
35.4,49.937839509415454,ARBITRAGE,-150.0,500.5998742192954
35.410000000000004,49.937754810801074,ARBITRAGE,-150.0,500.60026509429537
35.42,49.93767411828147,ARBITRAGE,-150.0,500.60065596929536
35.43,49.937597413439434,ARBITRAGE,-150.0,500.60104684429535
35.44,49.93752467645066,ARBITRAGE,-150.0,500.60143771929535
35.45,49.93745588612588,ARBITRAGE,-150.0,500.60182859429534
35.46,49.93739101995268,ARBITRAGE,-150.0,500.60221946929533
35.47,49.93733005413675,ARBITRAGE,-150.0,500.60261034429533
35.480000000000004,49.93727296364291,ARBITRAGE,-150.0,500.6030012192953
35.49,49.93721972223554,ARBITRAGE,-150.0,500.6033920942953
35.5,49.937170302518695,ARBITRAGE,-150.0,500.6037829692953
35.51,49.93712467597576,ARBITRAGE,-150.0,500.6041738442953
35.52,49.937082813008615,ARBITRAGE,-150.0,500.6045647192953
35.53,49.93704468297642,ARBITRAGE,-150.0,500.6049555942953
35.54,49.93701025423388,ARBITRAGE,-150.0,500.6053464692953
35.550000000000004,49.93697949416912,ARBITRAGE,-150.0,500.6057373442953
35.56,49.93695236924102,ARBITRAGE,-150.0,500.6061282192953
35.57,49.93692884501614,ARBITRAGE,-150.0,500.60651909429527
35.58,49.93690888620513,ARBITRAGE,-150.0,500.60690996929526
35.59,49.936892456698715,ARBITRAGE,-150.0,500.60730084429525
35.6,49.93687951960312,ARBITRAGE,-150.0,500.60769171929525
35.61,49.93687003727504,ARBITRAGE,-150.0,500.60808259429524
35.62,49.936863971356196,ARBITRAGE,-150.0,500.60847346929523
35.63,49.93686128280725,ARBITRAGE,-150.0,500.6088643442952
35.64,49.936861931941344,ARBITRAGE,-150.0,500.6092552192952
35.65,49.93686587845709,ARBITRAGE,-150.0,500.6096460942952
35.660000000000004,49.93687308147108,ARBITRAGE,-150.0,500.6100369692952
35.67,49.936883499549836,ARBITRAGE,-150.0,500.6104278442952
35.68,49.93689709074136,ARBITRAGE,-150.0,500.6108187192952
35.69,49.93691381260606,ARBITRAGE,-150.0,500.6112095942952
35.7,49.93693362224723,ARBITRAGE,-150.0,500.6116004692952
35.71,49.936956476341024,ARBITRAGE,-150.0,500.6119913442952
35.72,49.936982331165915,ARBITRAGE,-150.0,500.61238221929517
35.730000000000004,49.937011142631576,ARBITRAGE,-150.0,500.61277309429516
35.74,49.937042866307365,ARBITRAGE,-150.0,500.61316396929516
35.75,49.9370774574502,ARBITRAGE,-150.0,500.61355484429515
35.76,49.937114871031966,ARBITRAGE,-150.0,500.61394571929515
35.77,49.937155061766404,ARBITRAGE,-150.0,500.61433659429514
35.78,49.93719798413546,ARBITRAGE,-150.0,500.61472746929513
35.79,49.93724359241518,ARBITRAGE,-150.0,500.6151183442951
35.800000000000004,49.93729184070102,ARBITRAGE,-150.0,500.6155092192951
35.81,49.93734268293271,ARBITRAGE,-150.0,500.6159000942951
35.82,49.937396072918574,ARBITRAGE,-150.0,500.6162909692951
35.83,49.93745196435934,ARBITRAGE,-150.0,500.6166818442951
35.84,49.937510310871474,ARBITRAGE,-150.0,500.6170727192951
35.85,49.937571066009966,ARBITRAGE,-150.0,500.6174635942951
35.86,49.93763418329064,ARBITRAGE,-150.0,500.6178544692951
35.87,49.93769961621197,ARBITRAGE,-150.0,500.6182453442951
35.88,49.937767318276386,ARBITRAGE,-150.0,500.61863621929507
35.89,49.93783724301104,ARBITRAGE,-150.0,500.61902709429506
35.9,49.93790934398818,ARBITRAGE,-150.0,500.61941796929506
35.910000000000004,49.937983574844935,ARBITRAGE,-150.0,500.61980884429505
35.92,49.93805988930266,ARBITRAGE,-150.0,500.62019971929504
35.93,49.938138241185754,ARBITRAGE,-150.0,500.62059059429504
35.94,49.938218584440094,ARBITRAGE,-150.0,500.62098146929503
35.95,49.938300873150844,ARBITRAGE,-150.0,500.621372344295
35.96,49.93838506155989,ARBITRAGE,-150.0,500.621763219295
35.97,49.9384711040828,ARBITRAGE,-150.0,500.622154094295
35.980000000000004,49.93855895532525,ARBITRAGE,-150.0,500.622544969295
35.99,49.93864857009904,ARBITRAGE,-150.0,500.622935844295
36.0,49.93873990343764,ARBITRAGE,-150.0,500.623326719295
36.01,49.938832910611275,ARBITRAGE,-150.0,500.623717594295
36.02,49.938927547141496,ARBITRAGE,-150.0,500.624108469295
36.03,49.93902376881543,ARBITRAGE,-150.0,500.624499344295
36.04,49.93912153169947,ARBITRAGE,-150.0,500.62489021929497
36.050000000000004,49.939220792152554,ARBITRAGE,-150.0,500.62528109429496
36.06,49.93932150683904,ARBITRAGE,-150.0,500.62567196929496
36.07,49.93942363274112,ARBITRAGE,-150.0,500.62606284429495
36.08,49.93952712717078,ARBITRAGE,-150.0,500.62645371929494
36.09,49.93963194778141,ARBITRAGE,-150.0,500.62684459429494
36.1,49.93973805257892,ARBITRAGE,-150.0,500.62723546929493
36.11,49.939845399932494,ARBITRAGE,-150.0,500.6276263442949
36.12,49.93995394858489,ARBITRAGE,-150.0,500.6280172192949
36.13,49.94006365766239,ARBITRAGE,-150.0,500.6284080942949
36.14,49.9401744866843,ARBITRAGE,-150.0,500.6287989692949
36.15,49.94028639557207,ARBITRAGE,-150.0,500.6291898442949
36.160000000000004,49.94039934465807,ARBITRAGE,-150.0,500.6295807192949
36.17,49.94051329469388,ARBITRAGE,-150.0,500.6299715942949
36.18,49.940628206858335,ARBITRAGE,-150.0,500.6303624692949
36.19,49.94074404276507,ARBITRAGE,-150.0,500.6307533442949
36.2,49.940860764469775,ARBITRAGE,-150.0,500.63114421929487
36.21,49.94097833447709,ARBITRAGE,-150.0,500.63153509429486
36.22,49.941096715747044,ARBITRAGE,-150.0,500.63192596929485
36.230000000000004,49.94121587170131,ARBITRAGE,-150.0,500.63231684429485
36.24,49.94133576622894,ARBITRAGE,-150.0,500.63270771929484
36.25,49.941456363691856,ARBITRAGE,-150.0,500.63309859429484
36.26,49.94157762893002,ARBITRAGE,-150.0,500.63348946929483
36.27,49.94169952726619,ARBITRAGE,-150.0,500.6338803442948
36.28,49.94182202451042,ARBITRAGE,-150.0,500.6342712192948
36.29,49.941945086964246,ARBITRAGE,-150.0,500.6346620942948
36.300000000000004,49.94206868142447,ARBITRAGE,-150.0,500.6350529692948
36.31,49.942192775186776,ARBITRAGE,-150.0,500.6354438442948
36.32,49.942317336048866,ARBITRAGE,-150.0,500.6358347192948
36.33,49.94244233231349,ARBITRAGE,-150.0,500.6362255942948
36.34,49.942567732791055,ARBITRAGE,-150.0,500.6366164692948
36.35,49.94269350680196,ARBITRAGE,-150.0,500.6370073442948
36.36,49.9428196241787,ARBITRAGE,-150.0,500.63739821929477
36.37,49.94294605526768,ARBITRAGE,-150.0,500.63778909429476
36.38,49.94307277093072,ARBITRAGE,-150.0,500.63817996929475
36.39,49.94319974254631,ARBITRAGE,-150.0,500.63857084429475
36.4,49.94332694201068,ARBITRAGE,-150.0,500.63896171929474
36.410000000000004,49.9434543417385,ARBITRAGE,-150.0,500.63935259429473
36.42,49.94358191466342,ARBITRAGE,-150.0,500.63974346929473
36.43,49.94370963423831,ARBITRAGE,-150.0,500.6401343442947
36.44,49.94383747443531,ARBITRAGE,-150.0,500.6405252192947
36.45,49.94396540974563,ARBITRAGE,-150.0,500.6409160942947
36.46,49.944093415179104,ARBITRAGE,-150.0,500.6413069692947
36.47,49.944221466263556,ARBITRAGE,-150.0,500.6416978442947
36.480000000000004,49.944349539043934,ARBITRAGE,-150.0,500.6420887192947
36.49,49.944477610081236,ARBITRAGE,-150.0,500.6424795942947
36.5,49.94460565645122,ARBITRAGE,-150.0,500.6428704692947
36.51,49.94473365574295,ARBITRAGE,-150.0,500.6432613442947
36.52,49.944861586057094,ARBITRAGE,-150.0,500.64365221929467
36.53,49.944989426004085,ARBITRAGE,-150.0,500.64404309429466
36.54,49.94511715470208,ARBITRAGE,-150.0,500.64443396929465
36.550000000000004,49.9452447517747,ARBITRAGE,-150.0,500.64482484429465
36.56,49.94537219734869,ARBITRAGE,-150.0,500.64521571929464
36.57,49.94549947205128,ARBITRAGE,-150.0,500.64560659429463
36.58,49.94562655700754,ARBITRAGE,-150.0,500.6459974692946
36.59,49.945753433837424,ARBITRAGE,-150.0,500.6463883442946
36.6,49.94588008465276,ARBITRAGE,-150.0,500.6467792192946
36.61,49.94600649205402,ARBITRAGE,-150.0,500.6471700942946
36.62,49.94613263912706,ARBITRAGE,-150.0,500.6475609692946
36.63,49.94625850943957,ARBITRAGE,-150.0,500.6479518442946
36.64,49.946384087037515,ARBITRAGE,-150.0,500.6483427192946
36.65,49.946509356441354,ARBITRAGE,-150.0,500.6487335942946
36.660000000000004,49.94663430264221,ARBITRAGE,-150.0,500.6491244692946
36.67,49.946758911097874,ARBITRAGE,-150.0,500.64951534429457
36.68,49.94688316772869,ARBITRAGE,-150.0,500.64990621929456
36.69,49.947007058913385,ARBITRAGE,-150.0,500.65029709429456
36.7,49.947130571484664,ARBITRAGE,-150.0,500.65068796929455
36.71,49.9472536927249,ARBITRAGE,-150.0,500.65107884429455
36.72,49.94737641036149,ARBITRAGE,-150.0,500.65146971929454
36.730000000000004,49.94749871256236,ARBITRAGE,-150.0,500.65186059429453
36.74,49.94762058793116,ARBITRAGE,-150.0,500.6522514692945
36.75,49.94774202550252,ARBITRAGE,-150.0,500.6526423442945
36.76,49.94786301473717,ARBITRAGE,-150.0,500.6530332192945
36.77,49.94798354551699,ARBITRAGE,-150.0,500.6534240942945
36.78,49.94810360813994,ARBITRAGE,-150.0,500.6538149692945
36.79,49.94822319331504,ARBITRAGE,-150.0,500.6542058442945
36.800000000000004,49.94834229215715,ARBITRAGE,-150.0,500.6545967192945
36.81,49.948460896181764,ARBITRAGE,-150.0,500.6549875942945
36.82,49.94857899729971,ARBITRAGE,-150.0,500.6553784692945
36.83,49.94869658781185,ARBITRAGE,-150.0,500.65576934429447
36.84,49.94881366040364,ARBITRAGE,-150.0,500.65616021929446
36.85,49.94893020813972,ARBITRAGE,-150.0,500.65655109429446
36.86,49.949046224458435,ARBITRAGE,-150.0,500.65694196929445
36.87,49.949161703166304,ARBITRAGE,-150.0,500.65733284429444
36.88,49.949276638432444,ARBITRAGE,-150.0,500.65772371929444
36.89,49.94939102478299,ARBITRAGE,-150.0,500.65811459429443
36.9,49.94950485709549,ARBITRAGE,-150.0,500.6585054692944
36.910000000000004,49.9496181305932,ARBITRAGE,-150.0,500.6588963442944
36.92,49.94973084083944,ARBITRAGE,-150.0,500.6592872192944
36.93,49.949842983731905,ARBITRAGE,-150.0,500.6596780942944
36.94,49.94995455549691,ARBITRAGE,-150.0,500.6600689692944
36.95,49.95006555268368,ARBITRAGE,-150.0,500.6604598442944
36.96,49.9501759721586,ARBITRAGE,-150.0,500.6608507192944
36.97,49.950285811099434,ARBITRAGE,-150.0,500.6612415942944
36.980000000000004,49.9503950669896,ARBITRAGE,-150.0,500.6616324692944
36.99,49.950503737612394,ARBITRAGE,-150.0,500.66202334429437
37.0,49.95061182104518,ARBITRAGE,-150.0,500.66241421929436
37.01,49.950719315653664,ARBITRAGE,-150.0,500.66280509429436
37.02,49.950826220086114,ARBITRAGE,-150.0,500.66319596929435
37.03,49.95093253326758,ARBITRAGE,-150.0,500.66358684429434
37.04,49.95103825439419,ARBITRAGE,-150.0,500.66397771929434
37.050000000000004,49.95114338292735,ARBITRAGE,-150.0,500.66436859429433
37.06,49.95124791858805,ARBITRAGE,-150.0,500.6647594692943
37.07,49.95135186135116,ARBITRAGE,-150.0,500.6651503442943
37.08,49.95145521143968,ARBITRAGE,-150.0,500.6655412192943
37.09,49.95155796931915,ARBITRAGE,-150.0,500.6659320942943
37.1,49.9516601356919,ARBITRAGE,-150.0,500.6663229692943
37.11,49.95176171149151,ARBITRAGE,-150.0,500.6667138442943
37.12,49.95186269787709,ARBITRAGE,-150.0,500.6671047192943
37.13,49.95196309622783,ARBITRAGE,-150.0,500.6674955942943
37.14,49.952062908137364,ARBITRAGE,-150.0,500.6678864692943
37.15,49.952162135408265,ARBITRAGE,-150.0,500.66827734429427
37.160000000000004,49.95226078004659,ARBITRAGE,-150.0,500.66866821929426
37.17,49.95235884425639,ARBITRAGE,-150.0,500.66905909429425
37.18,49.952456330434316,ARBITRAGE,-150.0,500.66944996929425
37.19,49.95255324116423,ARBITRAGE,-150.0,500.66984084429424
37.2,49.952649579211894,ARBITRAGE,-150.0,500.67023171929424
37.21,49.952745347519624,ARBITRAGE,-150.0,500.67062259429423
37.22,49.95284054920106,ARBITRAGE,-150.0,500.6710134692942
37.230000000000004,49.952935187535985,ARBITRAGE,-150.0,500.6714043442942
37.24,49.95302926596508,ARBITRAGE,-150.0,500.6717952192942
37.25,49.953122788084855,ARBITRAGE,-150.0,500.6721860942942
37.26,49.95321575764259,ARBITRAGE,-150.0,500.6725769692942
37.27,49.953308178531245,ARBITRAGE,-150.0,500.6729678442942
37.28,49.95340005478456,ARBITRAGE,-150.0,500.6733587192942
37.29,49.95349139057204,ARBITRAGE,-150.0,500.6737495942942
37.300000000000004,49.95358219019417,ARBITRAGE,-150.0,500.6741404692942
37.31,49.95367245807751,ARBITRAGE,-150.0,500.67453134429417
37.32,49.95376219877001,ARBITRAGE,-150.0,500.67492221929416
37.33,49.95385141693619,ARBITRAGE,-150.0,500.67531309429415
37.34,49.95394011735259,ARBITRAGE,-150.0,500.67570396929415
37.35,49.95402830490309,ARBITRAGE,-150.0,500.67609484429414
37.36,49.9541159845744,ARBITRAGE,-150.0,500.67648571929413
37.37,49.954203161451545,ARBITRAGE,-150.0,500.67687659429413
37.38,49.954289840713464,ARBITRAGE,-150.0,500.6772674692941
37.39,49.9543760276286,ARBITRAGE,-150.0,500.6776583442941
37.4,49.95446172755062,ARBITRAGE,-150.0,500.6780492192941
37.410000000000004,49.95454694591416,ARBITRAGE,-150.0,500.6784400942941
